"Points:0","Points:1","Points:2","alpha.water"
2,0.29924,0.005,0.25
2,0.29854,0.005,0.25
2,0.29808,0.005,0.25
2,0.29764,0.005,0.25
2,0.29729,0.005,0.25
2,0.29704,0.005,0.25
2,0.29678,0.005,0.25
2,0.29647,0.005,0.25
2,0.2961,0.005,0.25
2,0.29577,0.005,0.25
2,0.29559,0.005,0.25
2,0.29544,0.005,0.25
2,0.29534,0.005,0.25
2,0.29528,0.005,0.25
2,0.29526,0.005,0.25
2,0.29528,0.005,0.25
2,0.29534,0.005,0.25
2,0.29545,0.005,0.25
2,0.29559,0.005,0.25
2,0.29578,0.005,0.25
2,0.29611,0.005,0.25
2,0.29647,0.005,0.25
2,0.29678,0.005,0.25
2,0.29703,0.005,0.25
2,0.29725,0.005,0.25
2,0.29759,0.005,0.25
2,0.29799,0.005,0.25
2,0.29841,0.005,0.25
2,0.29901,0.005,0.25
2,0.29954,0.005,0.25
2,0.2999,0.005,0.25
2,0.30031,0.005,0.25
2,0.30081,0.005,0.25
2,0.30132,0.005,0.25
2,0.30205,0.005,0.25
2,0.3025,0.005,0.25
2,0.30287,0.005,0.25
2,0.30333,0.005,0.25
2,0.3038,0.005,0.25
2,0.30432,0.005,0.25
2,0.3049,0.005,0.25
2,0.30524,0.005,0.25
2,0.30547,0.005,0.25
2,0.3057,0.005,0.25
2,0.30596,0.005,0.25
2,0.30619,0.005,0.25
2,0.30638,0.005,0.25
2,0.30651,0.005,0.25
2,0.30658,0.005,0.25
2,0.30661,0.005,0.25
2,0.30659,0.005,0.25
2,0.30652,0.005,0.25
2,0.30639,0.005,0.25
2,0.30622,0.005,0.25
2,0.30599,0.005,0.25
2,0.30572,0.005,0.25
2,0.30547,0.005,0.25
2,0.30524,0.005,0.25
2,0.30489,0.005,0.25
2,0.30429,0.005,0.25
2,0.30375,0.005,0.25
2,0.30325,0.005,0.25
2,0.30279,0.005,0.25
2,0.30241,0.005,0.25
2,0.30182,0.005,0.25
2,0.30108,0.005,0.25
2,0.30052,0.005,0.25
2,0.30003,0.005,0.25
2,0.29964,0.005,0.25
2,0.29907,0.005,0.25
2,0.29839,0.005,0.25
2,0.29791,0.005,0.25
2,0.29747,0.005,0.25
2,0.29714,0.005,0.25
2,0.29687,0.005,0.25
2,0.29652,0.005,0.25
2,0.29606,0.005,0.25
2,0.29568,0.005,0.25
2,0.29542,0.005,0.25
2,0.29519,0.005,0.25
2,0.295,0.005,0.25
2,0.29484,0.005,0.25
2,0.29472,0.005,0.25
2,0.29464,0.005,0.25
2,0.29461,0.005,0.25
2,0.29461,0.005,0.25
2,0.29465,0.005,0.25
2,0.29473,0.005,0.25
2,0.29485,0.005,0.25
2,0.29501,0.005,0.25
2,0.2952,0.005,0.25
2,0.29543,0.005,0.25
2,0.29569,0.005,0.25
2,0.29607,0.005,0.25
2,0.29653,0.005,0.25
2,0.29687,0.005,0.25
2,0.29714,0.005,0.25
2,0.29746,0.005,0.25
2,0.2979,0.005,0.25
2,0.29836,0.005,0.25
2,0.29901,0.005,0.25
2,0.29958,0.005,0.25
2,0.29998,0.005,0.25
2,0.30044,0.005,0.25
2,0.30099,0.005,0.25
2,0.30162,0.005,0.25
2,0.30226,0.005,0.25
2,0.30264,0.005,0.25
2,0.30302,0.005,0.25
2,0.30349,0.005,0.25
2,0.30395,0.005,0.25
2,0.30451,0.005,0.25
2,0.30497,0.005,0.25
2,0.30525,0.005,0.25
2,0.30546,0.005,0.25
2,0.30569,0.005,0.25
2,0.30594,0.005,0.25
2,0.30612,0.005,0.25
2,0.30623,0.005,0.25
2,0.30629,0.005,0.25
2,0.30632,0.005,0.25
2,0.3063,0.005,0.25
2,0.30624,0.005,0.25
2,0.30613,0.005,0.25
2,0.30597,0.005,0.25
2,0.30575,0.005,0.25
2,0.30551,0.005,0.25
2,0.30532,0.005,0.25
2,0.30504,0.005,0.25
2,0.30459,0.005,0.25
2,0.30399,0.005,0.25
2,0.30355,0.005,0.25
2,0.30308,0.005,0.25
2,0.30269,0.005,0.25
2,0.30232,0.005,0.25
2,0.30172,0.005,0.25
2,0.30105,0.005,0.25
2,0.30053,0.005,0.25
2,0.30007,0.005,0.25
2,0.29971,0.005,0.25
2,0.29926,0.005,0.25
2,0.29857,0.005,0.25
2,0.29814,0.005,0.25
2,0.29773,0.005,0.25
2,0.29738,0.005,0.25
2,0.29713,0.005,0.25
2,0.29691,0.005,0.25
2,0.29665,0.005,0.25
2,0.29636,0.005,0.25
2,0.29601,0.005,0.25
2,0.29575,0.005,0.25
2,0.2956,0.005,0.25
2,0.29547,0.005,0.25
2,0.29539,0.005,0.25
2,0.29533,0.005,0.25
2,0.29531,0.005,0.25
2,0.29533,0.005,0.25
2,0.29539,0.005,0.25
2,0.29548,0.005,0.25
2,0.29562,0.005,0.25
2,0.29579,0.005,0.25
2,0.2961,0.005,0.25
2,0.29645,0.005,0.25
2,0.29675,0.005,0.25
2,0.29699,0.005,0.25
2,0.29722,0.005,0.25
2,0.29753,0.005,0.25
2,0.29792,0.005,0.25
2,0.29833,0.005,0.25
2,0.29887,0.005,0.25
2,0.29945,0.005,0.25
2,0.29982,0.005,0.25
2,0.30021,0.005,0.25
2,0.30071,0.005,0.25
2,0.30122,0.005,0.25
2,0.30193,0.005,0.25
2,0.30243,0.005,0.25
2,0.3028,0.005,0.25
2,0.30325,0.005,0.25
2,0.30373,0.005,0.25
2,0.3042,0.005,0.25
2,0.30479,0.005,0.25
2,0.30514,0.005,0.25
2,0.30537,0.005,0.25
2,0.30557,0.005,0.25
2,0.30581,0.005,0.25
2,0.30603,0.005,0.25
2,0.30618,0.005,0.25
2,0.30628,0.005,0.25
2,0.30632,0.005,0.25
2,0.30633,0.005,0.25
2,0.30629,0.005,0.25
2,0.30621,0.005,0.25
2,0.30608,0.005,0.25
2,0.30591,0.005,0.25
2,0.3057,0.005,0.25
2,0.30549,0.005,0.25
2,0.30532,0.005,0.25
2,0.30506,0.005,0.25
2,0.30464,0.005,0.25
2,0.30401,0.005,0.25
2,0.30354,0.005,0.25
2,0.30305,0.005,0.25
2,0.30265,0.005,0.25
2,0.30226,0.005,0.25
2,0.30162,0.005,0.25
2,0.301,0.005,0.25
2,0.3005,0.005,0.25
2,0.30005,0.005,0.25
2,0.2997,0.005,0.25
2,0.29925,0.005,0.25
2,0.29856,0.005,0.25
2,0.29813,0.005,0.25
2,0.29772,0.005,0.25
2,0.29737,0.005,0.25
2,0.29711,0.005,0.25
2,0.29689,0.005,0.25
2,0.29663,0.005,0.25
2,0.29632,0.005,0.25
2,0.29595,0.005,0.25
2,0.29572,0.005,0.25
2,0.29556,0.005,0.25
2,0.29543,0.005,0.25
2,0.29533,0.005,0.25
2,0.29528,0.005,0.25
2,0.29526,0.005,0.25
2,0.29527,0.005,0.25
2,0.29533,0.005,0.25
2,0.29543,0.005,0.25
2,0.29557,0.005,0.25
2,0.29575,0.005,0.25
2,0.29604,0.005,0.25
2,0.29642,0.005,0.25
2,0.29673,0.005,0.25
2,0.29698,0.005,0.25
2,0.2972,0.005,0.25
2,0.29749,0.005,0.25
2,0.29787,0.005,0.25
2,0.29826,0.005,0.25
2,0.29874,0.005,0.25
2,0.29937,0.005,0.25
2,0.29977,0.005,0.25
2,0.30016,0.005,0.25
2,0.30065,0.005,0.25
2,0.30115,0.005,0.25
2,0.30182,0.005,0.25
2,0.30236,0.005,0.25
2,0.30273,0.005,0.25
2,0.30313,0.005,0.25
2,0.30359,0.005,0.25
2,0.30402,0.005,0.25
2,0.3046,0.005,0.25
2,0.30502,0.005,0.25
2,0.3053,0.005,0.25
2,0.30551,0.005,0.25
2,0.30575,0.005,0.25
2,0.306,0.005,0.25
2,0.3062,0.005,0.25
2,0.30633,0.005,0.25
2,0.30642,0.005,0.25
2,0.30645,0.005,0.25
2,0.30643,0.005,0.25
2,0.30634,0.005,0.25
2,0.30619,0.005,0.25
2,0.306,0.005,0.25
2,0.30576,0.005,0.25
2,0.30552,0.005,0.25
2,0.30532,0.005,0.25
2,0.30505,0.005,0.25
2,0.30461,0.005,0.25
2,0.30401,0.005,0.25
2,0.30355,0.005,0.25
2,0.30307,0.005,0.25
2,0.30267,0.005,0.25
2,0.30227,0.005,0.25
2,0.3016,0.005,0.25
2,0.30095,0.005,0.25
2,0.30041,0.005,0.25
2,0.29997,0.005,0.25
2,0.29958,0.005,0.25
2,0.299,0.005,0.25
2,0.29836,0.005,0.25
2,0.29789,0.005,0.25
2,0.29746,0.005,0.25
2,0.29715,0.005,0.25
2,0.29688,0.005,0.25
2,0.29655,0.005,0.25
2,0.29613,0.005,0.25
2,0.29574,0.005,0.25
2,0.2955,0.005,0.25
2,0.2953,0.005,0.25
2,0.29513,0.005,0.25
2,0.29499,0.005,0.25
2,0.2949,0.005,0.25
2,0.29483,0.005,0.25
2,0.29481,0.005,0.25
2,0.29482,0.005,0.25
2,0.29487,0.005,0.25
2,0.29496,0.005,0.25
2,0.29509,0.005,0.25
2,0.29527,0.005,0.25
2,0.29548,0.005,0.25
2,0.29574,0.005,0.25
2,0.29615,0.005,0.25
2,0.29658,0.005,0.25
2,0.29691,0.005,0.25
2,0.29717,0.005,0.25
2,0.29751,0.005,0.25
2,0.29794,0.005,0.25
2,0.29841,0.005,0.25
2,0.29907,0.005,0.25
2,0.29961,0.005,0.25
2,0.30001,0.005,0.25
2,0.30049,0.005,0.25
2,0.30104,0.005,0.25
2,0.3017,0.005,0.25
2,0.30231,0.005,0.25
2,0.3027,0.005,0.25
2,0.30313,0.005,0.25
2,0.30363,0.005,0.25
2,0.30408,0.005,0.25
2,0.30469,0.005,0.25
2,0.30509,0.005,0.25
2,0.30535,0.005,0.25
2,0.3056,0.005,0.25
2,0.3059,0.005,0.25
2,0.30618,0.005,0.25
2,0.30637,0.005,0.25
2,0.3065,0.005,0.25
2,0.30657,0.005,0.25
2,0.3066,0.005,0.25
2,0.30657,0.005,0.25
2,0.30648,0.005,0.25
2,0.30635,0.005,0.25
2,0.30616,0.005,0.25
2,0.30593,0.005,0.25
2,0.30565,0.005,0.25
2,0.30543,0.005,0.25
2,0.3052,0.005,0.25
2,0.30484,0.005,0.25
2,0.30423,0.005,0.25
2,0.30374,0.005,0.25
2,0.30326,0.005,0.25
2,0.3028,0.005,0.25
2,0.30241,0.005,0.25
2,0.30182,0.005,0.25
2,0.30107,0.005,0.25
2,0.30049,0.005,0.25
2,0.3,0.005,0.25
2,0.2996,0.005,0.25
2,0.299,0.005,0.25
2,0.29834,0.005,0.25
2,0.29787,0.005,0.25
2,0.29744,0.005,0.25
2,0.29713,0.005,0.25
2,0.29688,0.005,0.25
2,0.29656,0.005,0.25
2,0.29616,0.005,0.25
2,0.29577,0.005,0.25
2,0.29553,0.005,0.25
2,0.29534,0.005,0.25
2,0.29518,0.005,0.25
2,0.29505,0.005,0.25
2,0.29496,0.005,0.25
2,0.29491,0.005,0.25
2,0.2949,0.005,0.25
2,0.29493,0.005,0.25
2,0.295,0.005,0.25
2,0.29511,0.005,0.25
2,0.29526,0.005,0.25
2,0.29545,0.005,0.25
2,0.29568,0.005,0.25
2,0.296,0.005,0.25
2,0.29644,0.005,0.25
2,0.29679,0.005,0.25
2,0.29705,0.005,0.25
2,0.29732,0.005,0.25
2,0.2977,0.005,0.25
2,0.29813,0.005,0.25
2,0.29857,0.005,0.25
2,0.29926,0.005,0.25
2,0.29972,0.005,0.25
2,0.30011,0.005,0.25
2,0.30062,0.005,0.25
2,0.30116,0.005,0.25
2,0.30187,0.005,0.25
2,0.30239,0.005,0.25
2,0.30275,0.005,0.25
2,0.30317,0.005,0.25
2,0.30366,0.005,0.25
2,0.30412,0.005,0.25
2,0.30475,0.005,0.25
2,0.30512,0.005,0.25
2,0.30536,0.005,0.25
2,0.30556,0.005,0.25
2,0.3058,0.005,0.25
2,0.30606,0.005,0.25
2,0.30628,0.005,0.25
2,0.30644,0.005,0.25
2,0.30654,0.005,0.25
2,0.30657,0.005,0.25
2,0.30654,0.005,0.25
2,0.30644,0.005,0.25
2,0.30629,0.005,0.25
2,0.3061,0.005,0.25
2,0.30586,0.005,0.25
2,0.30558,0.005,0.25
2,0.30537,0.005,0.25
2,0.30511,0.005,0.25
2,0.30468,0.005,0.25
2,0.30403,0.005,0.25
2,0.30357,0.005,0.25
2,0.30308,0.005,0.25
2,0.30267,0.005,0.25
2,0.30229,0.005,0.25
2,0.30165,0.005,0.25
2,0.30101,0.005,0.25
2,0.30049,0.005,0.25
2,0.30004,0.005,0.25
2,0.29969,0.005,0.25
2,0.29922,0.005,0.25
2,0.29854,0.005,0.25
2,0.2981,0.005,0.25
2,0.29769,0.005,0.25
2,0.29734,0.005,0.25
2,0.29708,0.005,0.25
2,0.29685,0.005,0.25
2,0.29656,0.005,0.25
2,0.29623,0.005,0.25
2,0.29585,0.005,0.25
2,0.29567,0.005,0.25
2,0.29553,0.005,0.25
2,0.29542,0.005,0.25
2,0.29534,0.005,0.25
2,0.29531,0.005,0.25
2,0.2953,0.005,0.25
2,0.29534,0.005,0.25
2,0.29541,0.005,0.25
2,0.29552,0.005,0.25
2,0.29566,0.005,0.25
2,0.29584,0.005,0.25
2,0.29619,0.005,0.25
2,0.29652,0.005,0.25
2,0.29681,0.005,0.25
2,0.29704,0.005,0.25
2,0.29727,0.005,0.25
2,0.29761,0.005,0.25
2,0.29801,0.005,0.25
2,0.29842,0.005,0.25
2,0.29901,0.005,0.25
2,0.29953,0.005,0.25
2,0.29988,0.005,0.25
2,0.30027,0.005,0.25
2,0.30077,0.005,0.25
2,0.30127,0.005,0.25
2,0.30198,0.005,0.25
2,0.30244,0.005,0.25
2,0.3028,0.005,0.25
2,0.30326,0.005,0.25
2,0.30376,0.005,0.25
2,0.3043,0.005,0.25
2,0.30489,0.005,0.25
2,0.30523,0.005,0.25
2,0.30545,0.005,0.25
2,0.30569,0.005,0.25
2,0.30596,0.005,0.25
2,0.30621,0.005,0.25
2,0.30641,0.005,0.25
2,0.30654,0.005,0.25
2,0.30663,0.005,0.25
2,0.30666,0.005,0.25
2,0.30666,0.005,0.25
2,0.3066,0.005,0.25
2,0.30649,0.005,0.25
2,0.30633,0.005,0.25
2,0.30611,0.005,0.25
2,0.30583,0.005,0.25
2,0.30553,0.005,0.25
2,0.30529,0.005,0.25
2,0.30494,0.005,0.25
2,0.30434,0.005,0.25
2,0.30378,0.005,0.25
2,0.30328,0.005,0.25
2,0.30282,0.005,0.25
2,0.30246,0.005,0.25
2,0.30194,0.005,0.25
2,0.3012,0.005,0.25
2,0.30067,0.005,0.25
2,0.30018,0.005,0.25
2,0.2998,0.005,0.25
2,0.29939,0.005,0.25
2,0.29873,0.005,0.25
2,0.29823,0.005,0.25
2,0.2978,0.005,0.25
2,0.29742,0.005,0.25
2,0.29714,0.005,0.25
2,0.2969,0.005,0.25
2,0.29662,0.005,0.25
2,0.29627,0.005,0.25
2,0.29587,0.005,0.25
2,0.29567,0.005,0.25
2,0.2955,0.005,0.25
2,0.29538,0.005,0.25
2,0.29529,0.005,0.25
2,0.29525,0.005,0.25
2,0.29524,0.005,0.25
2,0.29528,0.005,0.25
2,0.29535,0.005,0.25
2,0.29547,0.005,0.25
2,0.29563,0.005,0.25
2,0.29582,0.005,0.25
2,0.2962,0.005,0.25
2,0.29655,0.005,0.25
2,0.29684,0.005,0.25
2,0.29708,0.005,0.25
2,0.29732,0.005,0.25
2,0.29768,0.005,0.25
2,0.29806,0.005,0.25
2,0.29848,0.005,0.25
2,0.2991,0.005,0.25
2,0.2996,0.005,0.25
2,0.29996,0.005,0.25
2,0.30039,0.005,0.25
2,0.30091,0.005,0.25
2,0.30148,0.005,0.25
2,0.30221,0.005,0.25
2,0.30264,0.005,0.25
2,0.30308,0.005,0.25
2,0.30359,0.005,0.25
2,0.30407,0.005,0.25
2,0.30472,0.005,0.25
2,0.30515,0.005,0.25
2,0.30543,0.005,0.25
2,0.30571,0.005,0.25
2,0.30601,0.005,0.25
2,0.30629,0.005,0.25
2,0.30651,0.005,0.25
2,0.30669,0.005,0.25
2,0.30682,0.005,0.25
2,0.30689,0.005,0.25
2,0.30693,0.005,0.25
2,0.30688,0.005,0.25
2,0.30679,0.005,0.25
2,0.30665,0.005,0.25
2,0.30646,0.005,0.25
2,0.30622,0.005,0.25
2,0.30595,0.005,0.25
2,0.30564,0.005,0.25
2,0.30539,0.005,0.25
2,0.3051,0.005,0.25
2,0.30464,0.005,0.25
2,0.30398,0.005,0.25
2,0.30349,0.005,0.25
2,0.30298,0.005,0.25
2,0.30258,0.005,0.25
2,0.30211,0.005,0.25
2,0.30132,0.005,0.25
2,0.30076,0.005,0.25
2,0.30023,0.005,0.25
2,0.29982,0.005,0.25
2,0.29939,0.005,0.25
2,0.29869,0.005,0.25
2,0.2982,0.005,0.25
2,0.29776,0.005,0.25
2,0.29738,0.005,0.25
2,0.2971,0.005,0.25
2,0.29686,0.005,0.25
2,0.29655,0.005,0.25
2,0.29618,0.005,0.25
2,0.29581,0.005,0.25
2,0.2956,0.005,0.25
2,0.29544,0.005,0.25
2,0.29531,0.005,0.25
2,0.29523,0.005,0.25
2,0.29519,0.005,0.25
2,0.29519,0.005,0.25
2,0.29523,0.005,0.25
2,0.29531,0.005,0.25
2,0.29544,0.005,0.25
2,0.29561,0.005,0.25
2,0.29582,0.005,0.25
2,0.29621,0.005,0.25
2,0.29657,0.005,0.25
2,0.29687,0.005,0.25
2,0.29711,0.005,0.25
2,0.29739,0.005,0.25
2,0.29777,0.005,0.25
2,0.29818,0.005,0.25
2,0.2986,0.005,0.25
2,0.29925,0.005,0.25
2,0.29968,0.005,0.25
2,0.30002,0.005,0.25
2,0.30045,0.005,0.25
2,0.30094,0.005,0.25
2,0.30146,0.005,0.25
2,0.30214,0.005,0.25
2,0.30254,0.005,0.25
2,0.30291,0.005,0.25
2,0.30337,0.005,0.25
2,0.30384,0.005,0.25
2,0.30436,0.005,0.25
2,0.30488,0.005,0.25
2,0.3052,0.005,0.25
2,0.30544,0.005,0.25
2,0.30572,0.005,0.25
2,0.30605,0.005,0.25
2,0.30633,0.005,0.25
2,0.30651,0.005,0.25
2,0.30662,0.005,0.25
2,0.30667,0.005,0.25
2,0.30667,0.005,0.25
2,0.30662,0.005,0.25
2,0.30651,0.005,0.25
2,0.30634,0.005,0.25
2,0.30613,0.005,0.25
2,0.30586,0.005,0.25
2,0.30557,0.005,0.25
2,0.30533,0.005,0.25
2,0.30502,0.005,0.25
2,0.3045,0.005,0.25
2,0.30389,0.005,0.25
2,0.3034,0.005,0.25
2,0.30291,0.005,0.25
2,0.30254,0.005,0.25
2,0.30206,0.005,0.25
2,0.30127,0.005,0.25
2,0.30071,0.005,0.25
2,0.30018,0.005,0.25
2,0.29977,0.005,0.25
2,0.29929,0.005,0.25
2,0.29854,0.005,0.25
2,0.29805,0.005,0.25
2,0.29759,0.005,0.25
2,0.29722,0.005,0.25
2,0.29694,0.005,0.25
2,0.2966,0.005,0.25
2,0.29615,0.005,0.25
2,0.29572,0.005,0.25
2,0.29544,0.005,0.25
2,0.2952,0.005,0.25
2,0.295,0.005,0.25
2,0.29483,0.005,0.25
2,0.2947,0.005,0.25
2,0.29462,0.005,0.25
2,0.29459,0.005,0.25
2,0.29459,0.005,0.25
2,0.29462,0.005,0.25
2,0.2947,0.005,0.25
2,0.29482,0.005,0.25
2,0.29498,0.005,0.25
2,0.29517,0.005,0.25
2,0.2954,0.005,0.25
2,0.29567,0.005,0.25
2,0.29605,0.005,0.25
2,0.29652,0.005,0.25
2,0.29688,0.005,0.25
2,0.29715,0.005,0.25
2,0.2975,0.005,0.25
2,0.29795,0.005,0.25
2,0.29843,0.005,0.25
2,0.29912,0.005,0.25
2,0.29966,0.005,0.25
2,0.30005,0.005,0.25
2,0.30056,0.005,0.25
2,0.30113,0.005,0.25
2,0.3019,0.005,0.25
2,0.30245,0.005,0.25
2,0.30284,0.005,0.25
2,0.30333,0.005,0.25
2,0.30384,0.005,0.25
2,0.30448,0.005,0.25
2,0.30504,0.005,0.25
2,0.30537,0.005,0.25
2,0.30566,0.005,0.25
2,0.30599,0.005,0.25
2,0.30627,0.005,0.25
2,0.30649,0.005,0.25
2,0.30667,0.005,0.25
2,0.30681,0.005,0.25
2,0.3069,0.005,0.25
2,0.30698,0.005,0.25
2,0.30695,0.005,0.25
2,0.30684,0.005,0.25
2,0.3067,0.005,0.25
2,0.3065,0.005,0.25
2,0.30624,0.005,0.25
2,0.30594,0.005,0.25
2,0.3056,0.005,0.25
2,0.30535,0.005,0.25
2,0.30502,0.005,0.25
2,0.30448,0.005,0.25
2,0.30386,0.005,0.25
2,0.30336,0.005,0.25
2,0.30288,0.005,0.25
2,0.30251,0.005,0.25
2,0.30201,0.005,0.25
2,0.30126,0.005,0.25
2,0.30072,0.005,0.25
2,0.30021,0.005,0.25
2,0.29982,0.005,0.25
2,0.29941,0.005,0.25
2,0.29874,0.005,0.25
2,0.29822,0.005,0.25
2,0.29779,0.005,0.25
2,0.2974,0.005,0.25
2,0.29712,0.005,0.25
2,0.29687,0.005,0.25
2,0.29657,0.005,0.25
2,0.29621,0.005,0.25
2,0.29582,0.005,0.25
2,0.29561,0.005,0.25
2,0.29544,0.005,0.25
2,0.29531,0.005,0.25
2,0.29521,0.005,0.25
2,0.29514,0.005,0.25
2,0.29512,0.005,0.25
2,0.29512,0.005,0.25
2,0.29517,0.005,0.25
2,0.29525,0.005,0.25
2,0.29538,0.005,0.25
2,0.29554,0.005,0.25
2,0.29574,0.005,0.25
2,0.29606,0.005,0.25
2,0.29645,0.005,0.25
2,0.29678,0.005,0.25
2,0.29704,0.005,0.25
2,0.29729,0.005,0.25
2,0.29766,0.005,0.25
2,0.29807,0.005,0.25
2,0.2985,0.005,0.25
2,0.29915,0.005,0.25
2,0.29963,0.005,0.25
2,0.3,0.005,0.25
2,0.30046,0.005,0.25
2,0.30099,0.005,0.25
2,0.30163,0.005,0.25
2,0.30228,0.005,0.25
2,0.3027,0.005,0.25
2,0.30315,0.005,0.25
2,0.30368,0.005,0.25
2,0.30418,0.005,0.25
2,0.30482,0.005,0.25
2,0.30518,0.005,0.25
2,0.30542,0.005,0.25
2,0.30565,0.005,0.25
2,0.3059,0.005,0.25
2,0.30611,0.005,0.25
2,0.30629,0.005,0.25
2,0.30642,0.005,0.25
2,0.30652,0.005,0.25
2,0.30656,0.005,0.25
2,0.30655,0.005,0.25
2,0.30648,0.005,0.25
2,0.30634,0.005,0.25
2,0.30615,0.005,0.25
2,0.30592,0.005,0.25
2,0.30566,0.005,0.25
2,0.30543,0.005,0.25
2,0.3052,0.005,0.25
2,0.30485,0.005,0.25
2,0.30426,0.005,0.25
2,0.30376,0.005,0.25
2,0.30329,0.005,0.25
2,0.30283,0.005,0.25
2,0.30247,0.005,0.25
2,0.30196,0.005,0.25
2,0.30122,0.005,0.25
2,0.30068,0.005,0.25
2,0.30018,0.005,0.25
2,0.2998,0.005,0.25
2,0.29938,0.005,0.25
2,0.2987,0.005,0.25
2,0.29821,0.005,0.25
2,0.29777,0.005,0.25
2,0.29739,0.005,0.25
2,0.29711,0.005,0.25
2,0.29686,0.005,0.25
2,0.29656,0.005,0.25
2,0.2962,0.005,0.25
2,0.29582,0.005,0.25
2,0.29562,0.005,0.25
2,0.29545,0.005,0.25
2,0.29533,0.005,0.25
2,0.29524,0.005,0.25
2,0.29519,0.005,0.25
2,0.29517,0.005,0.25
2,0.29519,0.005,0.25
2,0.29525,0.005,0.25
2,0.29535,0.005,0.25
2,0.29549,0.005,0.25
2,0.29567,0.005,0.25
2,0.2959,0.005,0.25
2,0.29631,0.005,0.25
2,0.29663,0.005,0.25
2,0.29689,0.005,0.25
2,0.29713,0.005,0.25
2,0.29739,0.005,0.25
2,0.29776,0.005,0.25
2,0.29816,0.005,0.25
2,0.29858,0.005,0.25
2,0.29926,0.005,0.25
2,0.29972,0.005,0.25
2,0.30012,0.005,0.25
2,0.30063,0.005,0.25
2,0.30117,0.005,0.25
2,0.30192,0.005,0.25
2,0.30245,0.005,0.25
2,0.30286,0.005,0.25
2,0.30334,0.005,0.25
2,0.30384,0.005,0.25
2,0.30444,0.005,0.25
2,0.30498,0.005,0.25
2,0.3053,0.005,0.25
2,0.30554,0.005,0.25
2,0.30584,0.005,0.25
2,0.30614,0.005,0.25
2,0.3064,0.005,0.25
2,0.3066,0.005,0.25
2,0.30674,0.005,0.25
2,0.30682,0.005,0.25
2,0.30683,0.005,0.25
2,0.30679,0.005,0.25
2,0.3067,0.005,0.25
2,0.30655,0.005,0.25
2,0.30636,0.005,0.25
2,0.30612,0.005,0.25
2,0.30583,0.005,0.25
2,0.30552,0.005,0.25
2,0.30527,0.005,0.25
2,0.3049,0.005,0.25
2,0.30425,0.005,0.25
2,0.30371,0.005,0.25
2,0.3032,0.005,0.25
2,0.30274,0.005,0.25
2,0.30236,0.005,0.25
2,0.30175,0.005,0.25
2,0.30105,0.005,0.25
2,0.30051,0.005,0.25
2,0.30004,0.005,0.25
2,0.29967,0.005,0.25
2,0.29916,0.005,0.25
2,0.29847,0.005,0.25
2,0.29801,0.005,0.25
2,0.29757,0.005,0.25
2,0.29724,0.005,0.25
2,0.29698,0.005,0.25
2,0.29669,0.005,0.25
2,0.29634,0.005,0.25
2,0.29589,0.005,0.25
2,0.29565,0.005,0.25
2,0.29545,0.005,0.25
2,0.2953,0.005,0.25
2,0.29517,0.005,0.25
2,0.29508,0.005,0.25
2,0.29503,0.005,0.25
2,0.29501,0.005,0.25
2,0.29502,0.005,0.25
2,0.29507,0.005,0.25
2,0.29516,0.005,0.25
2,0.29528,0.005,0.25
2,0.29544,0.005,0.25
2,0.29564,0.005,0.25
2,0.29588,0.005,0.25
2,0.29633,0.005,0.25
2,0.29669,0.005,0.25
2,0.29698,0.005,0.25
2,0.29723,0.005,0.25
2,0.29759,0.005,0.25
2,0.29802,0.005,0.25
2,0.29847,0.005,0.25
2,0.29915,0.005,0.25
2,0.29966,0.005,0.25
2,0.30005,0.005,0.25
2,0.30055,0.005,0.25
2,0.30111,0.005,0.25
2,0.30182,0.005,0.25
2,0.30238,0.005,0.25
2,0.30275,0.005,0.25
2,0.30319,0.005,0.25
2,0.30369,0.005,0.25
2,0.30414,0.005,0.25
2,0.30477,0.005,0.25
2,0.30514,0.005,0.25
2,0.3054,0.005,0.25
2,0.30568,0.005,0.25
2,0.30599,0.005,0.25
2,0.30626,0.005,0.25
2,0.30644,0.005,0.25
2,0.30656,0.005,0.25
2,0.30662,0.005,0.25
2,0.30664,0.005,0.25
2,0.3066,0.005,0.25
2,0.3065,0.005,0.25
2,0.30635,0.005,0.25
2,0.30614,0.005,0.25
2,0.30588,0.005,0.25
2,0.30558,0.005,0.25
2,0.30535,0.005,0.25
2,0.30505,0.005,0.25
2,0.30458,0.005,0.25
2,0.30395,0.005,0.25
2,0.30349,0.005,0.25
2,0.303,0.005,0.25
2,0.30261,0.005,0.25
2,0.3022,0.005,0.25
2,0.30146,0.005,0.25
2,0.30088,0.005,0.25
2,0.30035,0.005,0.25
2,0.29992,0.005,0.25
2,0.29953,0.005,0.25
2,0.29893,0.005,0.25
2,0.29832,0.005,0.25
2,0.29787,0.005,0.25
2,0.29746,0.005,0.25
2,0.29716,0.005,0.25
2,0.29691,0.005,0.25
2,0.29661,0.005,0.25
2,0.29623,0.005,0.25
2,0.29582,0.005,0.25
2,0.2956,0.005,0.25
2,0.29542,0.005,0.25
2,0.29528,0.005,0.25
2,0.29518,0.005,0.25
2,0.29512,0.005,0.25
2,0.2951,0.005,0.25
2,0.29511,0.005,0.25
2,0.29517,0.005,0.25
2,0.29526,0.005,0.25
2,0.2954,0.005,0.25
2,0.29557,0.005,0.25
2,0.29577,0.005,0.25
2,0.29612,0.005,0.25
